Date,Close/Last,Volume,Open,High,Low
11/13/2020,1944.50,10,1959.00,1959.25,1959.00
11/12/2020,1937.50,N/A,1937.50,1937.50,1937.50
11/11/2020,1930.75,N/A,1930.75,1930.75,1930.75
11/10/2020,1923.25,68,1919.00,1926.75,1919.00
11/09/2020,1900.25,N/A,1900.25,1900.25,1900.25
11/06/2020,1923.00,85,1929.50,1929.50,1915.00
11/05/2020,1913.25,129,1913.25,1913.25,1913.25
11/04/2020,1926.50,117,1887.25,1916.00,1907.25
11/03/2020,1919.50,86,1886.75,1918.00,1918.00
11/02/2020,1885.00,6,1885.00,1885.00,1885.00
10/30/2020,1844.50,N/A,1844.50,1844.50,1844.50
10/29/2020,1815.50,9,1811.50,1815.50,1811.00
10/28/2020,1817.00,7,1817.25,1817.25,1817.25
10/27/2020,1832.00,N/A,1832.00,1832.00,1832.00
10/26/2020,1838.00,N/A,1838.00,1838.00,1838.00
10/23/2020,1852.00,N/A,1852.00,1852.00,1852.00
10/22/2020,1852.00,N/A,1852.00,1852.00,1852.00
10/21/2020,1865.00,37,1867.75,1868.00,1867.75
10/20/2020,1854.50,27,1867.25,1867.25,1854.25
10/19/2020,1863.75,18,1866.50,1868.00,1864.75
10/16/2020,1878.50,62,1886.50,1886.50,1878.00
10/15/2020,1868.25,15,1865.00,1865.00,1865.00
10/14/2020,1865.50,129,1878.25,1878.25,1864.75
10/13/2020,1872.50,123,1874.50,1875.00,1865.00
10/12/2020,1881.50,115,1877.75,1882.00,1877.50
10/09/2020,1876.25,137,1843.50,1879.50,1843.50
10/08/2020,1835.00,47,1828.75,1833.50,1828.75
10/07/2020,1809.00,162,1791.25,1815.75,1791.25
10/06/2020,1787.50,175,1806.25,1806.50,1786.00
10/05/2020,1797.50,73,1794.75,1799.25,1794.25
10/02/2020,1795.00,253,1757.50,1798.50,1757.50
10/01/2020,1763.50,194,1790.00,1790.00,1760.75
09/30/2020,1799.00,N/A,1799.00,1799.00,1799.00
09/29/2020,1797.25,2,1805.00,1805.00,1805.00
09/28/2020,1792.00,25,1793.00,1793.50,1793.00
09/25/2020,1767.00,32,1764.50,1769.00,1762.75
09/24/2020,1755.75,61,1755.75,1755.75,1755.75
09/23/2020,1777.75,384,1786.75,1792.00,1772.00
09/22/2020,1814.75,N/A,1814.75,1814.75,1814.75
09/21/2020,1814.75,N/A,1814.75,1814.75,1814.75
09/18/2020,1804.75,254,1798.00,1814.00,1796.00
09/17/2020,1791.75,271,1800.50,1800.50,1791.00
09/16/2020,1807.25,245,1820.00,1820.50,1802.50
09/15/2020,1786.00,19,1807.50,1815.25,1805.00
09/14/2020,1811.00,177,1797.50,1811.00,1794.50
09/11/2020,1789.00,153,1793.00,1793.00,1788.75
09/10/2020,1800.00,337,1789.50,1799.75,1795.75
09/09/2020,1790.50,258,1796.50,1799.00,1779.50
09/08/2020,1806.00,469,1801.25,1811.00,1780.00
09/04/2020,1793.75,148,1795.50,1796.00,1781.25
09/03/2020,1787.00,183,1793.00,1796.50,1777.75
09/02/2020,1794.75,298,1819.25,1821.50,1792.00
09/01/2020,1817.50,338,1803.00,1827.50,1803.00
08/31/2020,1801.50,N/A,1801.50,1801.50,1801.50
08/28/2020,1801.75,158,1787.75,1808.00,1784.50
08/27/2020,1783.75,210,1788.00,1791.00,1775.00
08/26/2020,1782.25,499,1783.25,1795.75,1782.00
08/25/2020,1783.00,287,1767.75,1784.00,1765.00
08/24/2020,1741.00,N/A,1741.00,1741.00,1741.00
08/21/2020,1746.00,N/A,1746.00,1746.00,1746.00
08/20/2020,1768.75,N/A,1768.75,1768.75,1768.75
08/19/2020,1772.75,N/A,1772.75,1772.75,1772.75
08/18/2020,1749.00,N/A,1749.00,1749.00,1749.00
08/17/2020,1721.75,N/A,1721.75,1721.75,1721.75
08/14/2020,1704.75,N/A,1704.75,1704.75,1704.75
08/13/2020,1732.75,N/A,1732.75,1732.75,1732.75
08/12/2020,1761.50,N/A,1761.50,1761.50,1761.50
08/11/2020,1765.75,N/A,1765.75,1765.75,1765.75
08/10/2020,1764.75,N/A,1764.75,1764.75,1764.75
08/07/2020,1753.25,N/A,1753.25,1753.25,1753.25
08/06/2020,1759.00,N/A,1759.00,1759.00,1759.00
08/05/2020,1752.00,N/A,1752.00,1752.00,1752.00
08/04/2020,1759.50,N/A,1759.50,1759.50,1759.50
08/03/2020,1754.50,15,1754.50,1754.50,1754.50
07/31/2020,1713.25,17,1712.50,1728.50,1712.50
07/30/2020,1710.25,N/A,1710.25,1710.25,1710.25
07/29/2020,1717.75,10,1717.75,1717.75,1717.75
07/28/2020,1720.25,N/A,1720.25,1720.25,1720.25
07/27/2020,1701.00,44,1701.00,1701.00,1701.00
07/24/2020,1696.00,10,1696.00,1696.00,1696.00
07/23/2020,1697.00,16,1697.00,1697.00,1697.00
07/22/2020,1691.75,N/A,1691.75,1691.75,1691.75
07/21/2020,1691.75,51,1691.75,1691.75,1691.75
07/20/2020,1688.00,61,1673.75,1673.75,1671.25
07/17/2020,1670.25,20,1670.25,1670.25,1670.25
07/16/2020,1668.50,116,1668.50,1668.50,1668.50
07/15/2020,1656.75,N/A,1656.75,1656.75,1656.75
07/14/2020,1656.75,N/A,1656.75,1656.75,1656.75
07/13/2020,1656.75,N/A,1656.75,1656.75,1656.75
07/10/2020,1630.25,78,1641.25,1656.75,1641.25
07/09/2020,1647.50,N/A,1647.50,1647.50,1647.50
07/08/2020,1654.00,8,1621.50,1621.50,1621.50
07/07/2020,1617.25,49,1621.50,1621.50,1621.50
07/06/2020,1641.25,171,1632.50,1644.25,1632.00
07/02/2020,1631.00,114,1632.00,1637.50,1626.50
07/01/2020,1631.50,701,1639.50,1645.25,1626.25
06/30/2020,1617.50,N/A,1617.50,1617.50,1617.50
06/29/2020,1597.75,N/A,1597.75,1597.75,1597.75
06/26/2020,1589.50,N/A,1589.50,1589.50,1589.50
06/25/2020,1564.25,N/A,1564.25,1564.25,1564.25
06/24/2020,1568.25,N/A,1568.25,1568.25,1568.25
06/23/2020,1587.00,N/A,1587.00,1587.00,1587.00
06/22/2020,1596.25,N/A,1596.25,1596.25,1596.25
06/19/2020,1586.50,N/A,1586.50,1586.50,1586.50
06/18/2020,1608.75,N/A,1608.75,1608.75,1608.75
06/17/2020,1603.25,1,1615.00,1615.00,1615.00
06/16/2020,1594.50,11,1594.50,1594.50,1594.50
06/15/2020,1573.00,N/A,1573.00,1573.00,1573.00
06/12/2020,1605.00,5,1605.00,1605.00,1605.00
06/11/2020,1605.25,N/A,1605.25,1605.25,1605.25
06/10/2020,1633.75,5,1633.75,1633.75,1633.75
06/09/2020,1613.75,5,1613.75,1613.75,1613.75
06/08/2020,1618.00,10,1625.25,1625.25,1625.25
06/05/2020,1599.75,29,1599.75,1599.75,1599.75
06/04/2020,1577.25,28,1585.25,1585.25,1581.25
06/03/2020,1580.25,35,1580.25,1580.25,1580.25
06/02/2020,1564.00,15,1528.25,1530.00,1528.25
06/01/2020,1539.75,23,1549.25,1549.25,1549.00
05/29/2020,1532.25,N/A,1532.25,1532.25,1532.25
05/28/2020,1536.50,N/A,1536.50,1536.50,1536.50
05/27/2020,1536.50,N/A,1536.50,1536.50,1536.50
05/26/2020,1526.25,N/A,1526.25,1526.25,1526.25
05/22/2020,1489.75,N/A,1489.75,1489.75,1489.75
05/21/2020,1524.50,N/A,1524.50,1524.50,1524.50
05/20/2020,1498.75,N/A,1498.75,1498.75,1498.75
05/19/2020,1502.00,N/A,1502.00,1502.00,1502.00
05/18/2020,1504.75,N/A,1504.75,1504.75,1504.75
05/15/2020,1491.25,N/A,1491.25,1491.25,1491.25
05/14/2020,1491.25,29,1491.25,1491.25,1491.25
05/13/2020,1491.25,108,1485.25,1492.50,1479.25
05/12/2020,1493.50,19,1497.00,1497.00,1493.25
05/11/2020,1482.75,N/A,1482.75,1482.75,1482.75
05/08/2020,1503.00,N/A,1503.00,1503.00,1503.00
05/07/2020,1503.00,31,1503.75,1503.75,1502.75
05/06/2020,1501.50,35,1505.25,1506.25,1500.50
05/05/2020,1506.00,28,1499.75,1502.75,1498.75
05/04/2020,1502.75,73,1501.25,1505.25,1499.75
05/01/2020,1489.50,N/A,1489.50,1489.50,1489.50
04/30/2020,1515.00,N/A,1515.00,1515.00,1515.00
04/29/2020,1502.50,N/A,1502.50,1502.50,1502.50
04/28/2020,1525.75,35,1530.00,1532.50,1525.75
04/27/2020,1531.00,152,1541.00,1541.00,1527.50
04/24/2020,1499.50,N/A,1499.50,1499.50,1499.50
04/23/2020,1535.00,122,1538.75,1544.00,1532.50
04/22/2020,1543.75,56,1532.00,1539.75,1532.00
04/21/2020,1520.75,136,1525.00,1534.00,1515.75
04/20/2020,1527.75,6,1527.50,1527.75,1527.50
04/17/2020,1502.50,N/A,1502.50,1502.50,1502.50
04/16/2020,1526.75,3,1526.00,1526.00,1526.00
04/15/2020,1497.00,10,1504.00,1504.00,1504.00
04/14/2020,1494.00,1,1494.00,1494.00,1494.00
04/13/2020,1460.25,N/A,1460.25,1460.25,1460.25
04/09/2020,1460.25,N/A,1460.25,1460.25,1460.25
04/08/2020,1471.75,151,1475.50,1476.50,1470.00
04/07/2020,1482.00,69,1492.25,1492.25,1484.75
04/06/2020,1457.50,N/A,1457.50,1457.50,1457.50
04/03/2020,1478.00,20,1475.00,1478.00,1475.00
04/02/2020,1492.50,10,1490.00,1490.00,1490.00
04/01/2020,1488.75,5,1485.00,1485.00,1485.00
03/31/2020,1512.00,N/A,1512.00,1512.00,1512.00
03/30/2020,1530.00,2,1520.00,1520.00,1520.00
03/27/2020,1539.00,N/A,1539.00,1539.00,1539.00
03/26/2020,1534.75,N/A,1534.75,1534.75,1534.75
03/25/2020,1551.50,N/A,1551.50,1551.50,1551.50
03/24/2020,1559.25,N/A,1559.25,1559.25,1559.25
03/23/2020,1563.00,N/A,1563.00,1563.00,1563.00
03/20/2020,1588.25,N/A,1588.25,1588.25,1588.25
03/19/2020,1625.50,N/A,1625.50,1625.50,1625.50
03/18/2020,1637.50,N/A,1637.50,1637.50,1637.50
03/17/2020,1653.00,N/A,1653.00,1653.00,1653.00
03/16/2020,1686.75,5,1686.75,1686.75,1686.75
03/13/2020,1662.25,N/A,1662.25,1662.25,1662.25
03/12/2020,1659.75,5,1659.75,1659.75,1659.75
03/11/2020,1685.25,15,1682.25,1682.25,1682.25
03/10/2020,1686.00,N/A,1686.00,1686.00,1686.00
03/09/2020,1663.75,N/A,1663.75,1663.75,1663.75
03/06/2020,1678.75,1,1679.25,1679.25,1679.25
03/05/2020,1709.25,N/A,1709.25,1709.25,1709.25
03/04/2020,1723.75,3,1723.75,1723.75,1723.75
03/03/2020,1717.25,N/A,1717.25,1717.25,1717.25
03/02/2020,1708.00,N/A,1708.00,1708.00,1708.00
02/28/2020,1684.00,12,1682.00,1685.00,1682.00
02/27/2020,1687.00,80,1688.50,1690.25,1687.00
02/26/2020,1702.50,181,1701.75,1708.75,1700.00
02/25/2020,1715.50,147,1711.50,1720.00,1711.25
02/24/2020,1711.25,115,1715.75,1715.75,1713.00
02/21/2020,1704.00,N/A,1704.00,1704.00,1704.00
02/20/2020,1716.75,N/A,1716.75,1716.75,1716.75
02/19/2020,1730.00,N/A,1730.00,1730.00,1730.00
02/18/2020,1718.75,N/A,1718.75,1718.75,1718.75
02/14/2020,1739.50,N/A,1739.50,1739.50,1739.50
02/13/2020,1757.25,1,1740.00,1740.00,1740.00
02/12/2020,1751.50,29,1756.50,1761.50,1752.00
02/11/2020,1749.75,N/A,1749.75,1749.75,1749.75
02/10/2020,1726.00,5,1725.00,1725.00,1725.00
02/07/2020,1737.00,N/A,1737.00,1737.00,1737.00
02/06/2020,1757.00,40,1745.50,1767.50,1745.50
02/05/2020,1728.00,N/A,1728.00,1728.00,1728.00
02/04/2020,1717.50,20,1720.75,1720.75,1720.00
02/03/2020,1708.50,N/A,1708.50,1708.50,1708.50
01/31/2020,1741.75,N/A,1741.75,1741.75,1741.75
01/30/2020,1753.75,N/A,1753.75,1753.75,1753.75
01/29/2020,1757.50,N/A,1757.50,1757.50,1757.50
01/28/2020,1779.00,5,1775.00,1775.00,1775.00
01/27/2020,1784.25,N/A,1784.25,1784.25,1784.25
01/24/2020,1786.00,N/A,1786.00,1786.00,1786.00
01/23/2020,1809.50,12,1809.50,1809.50,1809.50
01/22/2020,1827.75,3,1827.75,1827.75,1827.75
01/21/2020,1827.00,N/A,1827.00,1827.00,1827.00
01/17/2020,1809.25,N/A,1809.25,1809.25,1809.25
01/16/2020,1824.75,14,1822.75,1824.75,1822.75
01/15/2020,1815.25,20,1819.25,1819.25,1815.75
01/14/2020,1823.00,45,1814.00,1821.50,1813.75
01/13/2020,1812.00,110,1812.00,1815.25,1807.75
01/10/2020,1811.50,N/A,1811.50,1811.50,1811.50
01/09/2020,1817.50,226,1810.00,1826.00,1810.00
01/08/2020,1816.75,75,1816.50,1816.50,1816.50
01/07/2020,1832.25,20,1832.25,1832.25,1832.25
01/06/2020,1854.25,47,1855.25,1857.75,1853.25
01/03/2020,1830.00,N/A,1830.00,1830.00,1830.00
01/02/2020,1825.00,5,1825.00,1825.00,1825.00
12/31/2019,1824.50,N/A,1824.50,1824.50,1824.50
12/30/2019,1846.50,5,1846.00,1846.00,1846.00
12/27/2019,1842.00,5,1842.00,1842.00,1842.00
12/26/2019,1823.00,N/A,1823.00,1823.00,1823.00
12/24/2019,1823.00,N/A,1823.00,1823.00,1823.00
12/23/2019,1818.75,N/A,1818.75,1818.75,1818.75
12/20/2019,1808.25,N/A,1808.25,1808.25,1808.25
12/19/2019,1807.25,N/A,1807.25,1807.25,1807.25
12/18/2019,1786.25,36,1786.25,1786.25,1786.25
12/17/2019,1772.75,13,1772.25,1772.25,1772.25
12/16/2019,1784.50,72,1779.00,1787.50,1778.75
12/13/2019,1776.00,184,1793.75,1793.75,1774.50
12/12/2019,1785.75,260,1791.25,1791.25,1784.75
12/11/2019,1767.25,10,1763.50,1763.50,1763.50
12/10/2019,1772.50,N/A,1772.50,1772.50,1772.50
12/09/2019,1764.50,N/A,1764.50,1764.50,1764.50
12/06/2019,1770.50,N/A,1770.50,1770.50,1770.50
12/05/2019,1757.50,10,1757.50,1757.50,1757.50
12/04/2019,1764.50,16,1764.50,1764.50,1764.50
12/03/2019,1782.50,N/A,1782.50,1782.50,1782.50
12/02/2019,1804.75,168,1786.50,1805.50,1779.50
11/29/2019,1785.00,N/A,1785.00,1785.00,1785.00
11/27/2019,1783.25,90,1800.75,1800.75,1783.25
11/26/2019,1773.50,N/A,1773.50,1773.50,1773.50
11/25/2019,1755.50,N/A,1755.50,1755.50,1755.50
11/22/2019,1757.50,N/A,1757.50,1757.50,1757.50
11/21/2019,1754.00,N/A,1754.00,1754.00,1754.00
11/20/2019,1758.50,N/A,1758.50,1758.50,1758.50
11/19/2019,1745.75,N/A,1745.75,1745.75,1745.75
11/18/2019,1752.00,1,1752.00,1752.00,1752.00
11/15/2019,1775.75,89,1756.50,1767.50,1756.50
11/14/2019,1750.50,N/A,1750.50,1750.50,1750.50
11/13/2019,1770.50,N/A,1770.50,1770.50,1770.50
11/12/2019,1780.75,1,1790.00,1790.00,1790.00
11/11/2019,1794.00,N/A,1794.00,1794.00,1794.00
11/08/2019,1818.25,N/A,1818.25,1818.25,1818.25
11/07/2019,1816.50,N/A,1816.50,1816.50,1816.50
11/06/2019,1811.50,15,1800.00,1807.25,1795.00
11/05/2019,1814.00,5,1810.00,1810.00,1810.00
11/04/2019,1809.50,9,1790.00,1790.00,1790.00
11/01/2019,1794.00,N/A,1794.00,1794.00,1794.00
10/31/2019,1763.00,N/A,1763.00,1763.00,1763.00
10/30/2019,1760.25,N/A,1760.25,1760.25,1760.25
10/29/2019,1742.50,11,1742.50,1742.50,1742.50
10/28/2019,1748.50,35,1742.00,1750.00,1742.00
10/25/2019,1740.50,N/A,1740.50,1740.50,1740.50
10/24/2019,1734.00,10,1734.00,1734.00,1734.00
10/23/2019,1741.00,20,1732.50,1732.50,1732.50
10/22/2019,1735.50,N/A,1735.50,1735.50,1735.50
10/21/2019,1754.00,N/A,1754.00,1754.00,1754.00
10/18/2019,1756.50,10,1745.00,1745.00,1745.00
10/17/2019,1741.75,N/A,1741.75,1741.75,1741.75
10/16/2019,1739.50,2,1729.00,1729.00,1729.00
10/15/2019,1736.50,3,1724.25,1736.00,1724.25
10/14/2019,1722.50,14,1719.50,1719.50,1719.50
10/11/2019,1724.25,5,1730.75,1730.75,1730.75
10/10/2019,1756.25,5,1752.50,1752.75,1752.50
10/09/2019,1744.50,N/A,1744.50,1744.50,1744.50
10/08/2019,1749.75,10,1747.25,1747.25,1742.00
10/07/2019,1739.75,37,1754.00,1754.00,1754.00
10/04/2019,1719.50,N/A,1719.50,1719.50,1719.50
10/03/2019,1715.50,25,1708.00,1708.00,1708.00
10/02/2019,1707.25,N/A,1707.25,1707.25,1707.25
10/01/2019,1737.25,N/A,1737.25,1737.25,1737.25
09/30/2019,1732.25,N/A,1732.25,1732.25,1732.25
09/27/2019,1748.25,N/A,1748.25,1748.25,1748.25
09/26/2019,1755.00,N/A,1755.00,1755.00,1755.00
09/25/2019,1766.00,N/A,1766.00,1766.00,1766.00
09/24/2019,1767.75,N/A,1767.75,1767.75,1767.75
09/23/2019,1800.00,5,1785.00,1785.00,1785.00
09/20/2019,1800.50,5,1800.00,1800.00,1800.00
09/19/2019,1798.75,N/A,1798.75,1798.75,1798.75
09/18/2019,1783.00,10,1791.00,1791.00,1785.00
09/17/2019,1778.50,4,1782.50,1790.50,1782.50
09/16/2019,1791.00,N/A,1791.00,1791.00,1791.00
09/13/2019,1807.00,N/A,1807.00,1807.00,1807.00
09/12/2019,1798.00,11,1814.00,1814.00,1814.00
09/11/2019,1820.50,N/A,1820.50,1820.50,1820.50
09/10/2019,1814.25,20,1800.00,1800.00,1800.00
09/09/2019,1795.25,N/A,1795.25,1795.25,1795.25
09/06/2019,1784.75,30,1784.75,1784.75,1784.75
09/05/2019,1782.75,N/A,1782.75,1782.75,1782.75
09/04/2019,1770.00,N/A,1770.00,1770.00,1770.00
09/03/2019,1751.75,N/A,1751.75,1751.75,1751.75
08/30/2019,1758.00,N/A,1758.00,1758.00,1758.00
08/29/2019,1759.00,N/A,1759.00,1759.00,1759.00
08/28/2019,1757.75,5,1757.75,1757.75,1757.75
08/27/2019,1768.25,N/A,1768.25,1768.25,1768.25
08/26/2019,1774.50,N/A,1774.50,1774.50,1774.50
08/23/2019,1774.50,N/A,1774.50,1774.50,1774.50
08/22/2019,1821.00,N/A,1821.00,1821.00,1821.00
08/21/2019,1786.75,20,1788.00,1788.00,1788.00
08/20/2019,1793.00,33,1793.00,1794.50,1793.00
08/19/2019,1805.75,210,1819.00,1822.75,1805.25
08/16/2019,1808.00,220,1800.75,1819.75,1799.50
08/15/2019,1796.25,41,1792.00,1796.50,1791.00
08/14/2019,1790.00,162,1799.00,1799.00,1786.75
08/13/2019,1798.00,203,1787.75,1807.00,1776.00
08/12/2019,1783.50,240,1801.00,1804.75,1781.25
08/09/2019,1792.75,280,1798.50,1801.50,1788.75
08/08/2019,1799.00,138,1781.00,1800.50,1780.50
08/07/2019,1811.75,N/A,1811.75,1811.75,1811.75
08/06/2019,1771.50,141,1781.50,1781.75,1772.75
08/05/2019,1823.50,N/A,1823.50,1823.50,1823.50
08/02/2019,1783.25,73,1796.00,1796.00,1782.25
08/01/2019,1792.75,14,1791.75,1792.25,1791.75
07/31/2019,1811.50,16,1826.75,1826.75,1811.50
07/30/2019,1826.00,54,1840.00,1844.50,1827.00
07/29/2019,1840.75,48,1830.00,1837.50,1830.00
07/26/2019,1845.25,N/A,1845.25,1845.25,1845.25
07/25/2019,1861.75,N/A,1861.75,1861.75,1861.75
07/24/2019,1861.75,N/A,1861.75,1861.75,1861.75
07/23/2019,1861.75,N/A,1861.75,1861.75,1861.75
07/22/2019,1861.75,N/A,1861.75,1861.75,1861.75
07/19/2019,1886.00,7,1880.00,1880.00,1880.00
07/18/2019,1863.00,N/A,1863.00,1863.00,1863.00
07/17/2019,1860.00,N/A,1860.00,1860.00,1860.00
07/16/2019,1860.00,5,1875.00,1875.00,1875.00
07/15/2019,1860.00,13,1864.50,1865.00,1860.00
07/12/2019,1860.00,N/A,1860.00,1860.00,1860.00
07/11/2019,1865.00,5,1865.00,1865.00,1865.00
07/10/2019,1861.50,N/A,1861.50,1861.50,1861.50
07/09/2019,1853.50,15,1855.00,1875.00,1855.00
07/08/2019,1813.25,N/A,1813.25,1813.25,1813.25
07/05/2019,1806.75,N/A,1806.75,1806.75,1806.75
07/03/2019,1789.75,15,1780.50,1783.50,1780.50
07/02/2019,1778.50,N/A,1778.50,1778.50,1778.50
07/01/2019,1793.50,N/A,1793.50,1793.50,1793.50
06/28/2019,1820.00,N/A,1820.00,1820.00,1820.00
06/27/2019,1820.00,N/A,1820.00,1820.00,1820.00
06/26/2019,2225.00,N/A,2225.00,2225.00,2225.00
06/25/2019,2225.00,N/A,2225.00,2225.00,2225.00
06/24/2019,2225.00,N/A,2225.00,2225.00,2225.00
06/21/2019,2225.00,N/A,2225.00,2225.00,2225.00
06/20/2019,2225.00,N/A,2225.00,2225.00,2225.00
06/19/2019,2225.00,N/A,2225.00,2225.00,2225.00
06/18/2019,2225.00,N/A,2225.00,2225.00,2225.00
06/17/2019,2225.00,N/A,2225.00,2225.00,2225.00
06/14/2019,2225.00,N/A,2225.00,2225.00,2225.00
06/13/2019,2225.00,N/A,2225.00,2225.00,2225.00
06/12/2019,2225.00,N/A,2225.00,2225.00,2225.00
06/11/2019,2225.00,N/A,2225.00,2225.00,2225.00
06/10/2019,2225.00,N/A,2225.00,2225.00,2225.00
06/07/2019,2225.00,N/A,2225.00,2225.00,2225.00
06/06/2019,2225.00,N/A,2225.00,2225.00,2225.00
06/05/2019,2225.00,N/A,2225.00,2225.00,2225.00
06/04/2019,2225.00,N/A,2225.00,2225.00,2225.00
06/03/2019,2225.00,N/A,2225.00,2225.00,2225.00
05/31/2019,2225.00,N/A,2225.00,2225.00,2225.00
05/30/2019,2225.00,N/A,2225.00,2225.00,2225.00
05/29/2019,2225.00,N/A,2225.00,2225.00,2225.00
05/28/2019,2225.00,N/A,2225.00,2225.00,2225.00
05/24/2019,2225.00,N/A,2225.00,2225.00,2225.00
05/23/2019,2225.00,N/A,2225.00,2225.00,2225.00
05/22/2019,2225.00,N/A,2225.00,2225.00,2225.00
05/21/2019,2225.00,N/A,2225.00,2225.00,2225.00
05/20/2019,2225.00,N/A,2225.00,2225.00,2225.00
05/17/2019,2225.00,N/A,2225.00,2225.00,2225.00
05/16/2019,2225.00,N/A,2225.00,2225.00,2225.00
05/15/2019,2225.00,N/A,2225.00,2225.00,2225.00
05/14/2019,2225.00,N/A,2225.00,2225.00,2225.00
05/13/2019,2225.00,N/A,2225.00,2225.00,2225.00
05/10/2019,2225.00,N/A,2225.00,2225.00,2225.00
05/09/2019,2225.00,N/A,2225.00,2225.00,2225.00
05/08/2019,2225.00,N/A,2225.00,2225.00,2225.00
05/07/2019,2225.00,N/A,2225.00,2225.00,2225.00
05/06/2019,2225.00,N/A,2225.00,2225.00,2225.00
05/03/2019,2225.00,N/A,2225.00,2225.00,2225.00
05/02/2019,2225.00,N/A,2225.00,2225.00,2225.00
05/01/2019,2225.00,N/A,2225.00,2225.00,2225.00
04/30/2019,2225.00,N/A,2225.00,2225.00,2225.00
04/29/2019,2225.00,N/A,2225.00,2225.00,2225.00
04/26/2019,2225.00,N/A,2225.00,2225.00,2225.00
04/25/2019,2225.00,N/A,2225.00,2225.00,2225.00
04/24/2019,2225.00,N/A,2225.00,2225.00,2225.00
04/23/2019,2225.00,N/A,2225.00,2225.00,2225.00
04/22/2019,2225.00,N/A,2225.00,2225.00,2225.00
04/18/2019,2225.00,N/A,2225.00,2225.00,2225.00
04/17/2019,2225.00,N/A,2225.00,2225.00,2225.00
04/16/2019,2225.00,N/A,2225.00,2225.00,2225.00
04/15/2019,2225.00,N/A,2225.00,2225.00,2225.00
04/12/2019,2225.00,N/A,2225.00,2225.00,2225.00
04/11/2019,2225.00,N/A,2225.00,2225.00,2225.00
04/10/2019,2225.00,N/A,2225.00,2225.00,2225.00
04/09/2019,2225.00,N/A,2225.00,2225.00,2225.00
04/08/2019,2225.00,N/A,2225.00,2225.00,2225.00
04/05/2019,2225.00,N/A,2225.00,2225.00,2225.00
04/04/2019,2225.00,N/A,2225.00,2225.00,2225.00
04/03/2019,2225.00,N/A,2225.00,2225.00,2225.00
04/02/2019,2225.00,N/A,2225.00,2225.00,2225.00
04/01/2019,2225.00,N/A,2225.00,2225.00,2225.00
03/29/2019,2225.00,N/A,2225.00,2225.00,2225.00
03/28/2019,2225.00,N/A,2225.00,2225.00,2225.00
03/27/2019,2225.00,N/A,2225.00,2225.00,2225.00
03/26/2019,2225.00,N/A,2225.00,2225.00,2225.00
03/25/2019,2225.00,N/A,2225.00,2225.00,2225.00
03/22/2019,2225.00,N/A,2225.00,2225.00,2225.00
03/21/2019,2225.00,N/A,2225.00,2225.00,2225.00
03/20/2019,2225.00,N/A,2225.00,2225.00,2225.00
03/19/2019,2225.00,N/A,2225.00,2225.00,2225.00
03/18/2019,2225.00,N/A,2225.00,2225.00,2225.00
03/15/2019,2225.00,N/A,2225.00,2225.00,2225.00
03/14/2019,2225.00,N/A,2225.00,2225.00,2225.00
03/13/2019,2225.00,N/A,2225.00,2225.00,2225.00
03/12/2019,2225.00,N/A,2225.00,2225.00,2225.00
03/11/2019,2225.00,N/A,2225.00,2225.00,2225.00
03/08/2019,2225.00,N/A,2225.00,2225.00,2225.00
03/07/2019,2225.00,N/A,2225.00,2225.00,2225.00
03/06/2019,2225.00,N/A,2225.00,2225.00,2225.00
03/05/2019,2225.00,N/A,2225.00,2225.00,2225.00
03/04/2019,2225.00,N/A,2225.00,2225.00,2225.00
03/01/2019,2225.00,N/A,2225.00,2225.00,2225.00
02/28/2019,2225.00,N/A,2225.00,2225.00,2225.00
02/27/2019,2225.00,N/A,2225.00,2225.00,2225.00
02/26/2019,2225.00,N/A,2225.00,2225.00,2225.00
02/25/2019,2225.00,N/A,2225.00,2225.00,2225.00
02/22/2019,2225.00,N/A,2225.00,2225.00,2225.00
02/21/2019,2225.00,N/A,2225.00,2225.00,2225.00
02/20/2019,2225.00,N/A,2225.00,2225.00,2225.00
02/19/2019,2225.00,N/A,2225.00,2225.00,2225.00
02/15/2019,2332.50,N/A,2332.50,2332.50,2332.50
02/14/2019,2332.50,N/A,2332.50,2332.50,2332.50
02/13/2019,2332.50,N/A,2332.50,2332.50,2332.50
02/12/2019,2332.50,N/A,2332.50,2332.50,2332.50
02/11/2019,2332.50,N/A,2332.50,2332.50,2332.50
02/08/2019,2332.50,N/A,2332.50,2332.50,2332.50
02/07/2019,2332.50,N/A,2332.50,2332.50,2332.50
02/06/2019,2332.50,N/A,2332.50,2332.50,2332.50
02/05/2019,2332.50,N/A,2332.50,2332.50,2332.50
02/04/2019,2332.50,N/A,2332.50,2332.50,2332.50
02/01/2019,2332.50,N/A,2332.50,2332.50,2332.50
01/31/2019,2332.50,N/A,2332.50,2332.50,2332.50
01/30/2019,2332.50,N/A,2332.50,2332.50,2332.50
01/29/2019,2332.50,N/A,2332.50,2332.50,2332.50
01/28/2019,2332.50,N/A,2332.50,2332.50,2332.50
01/25/2019,2332.50,N/A,2332.50,2332.50,2332.50
01/24/2019,2332.50,N/A,2332.50,2332.50,2332.50
01/23/2019,2332.50,N/A,2332.50,2332.50,2332.50
01/22/2019,2332.50,N/A,2332.50,2332.50,2332.50
01/18/2019,2332.50,N/A,2332.50,2332.50,2332.50
01/17/2019,2332.50,N/A,2332.50,2332.50,2332.50
